distance,cov.min.eval,z_max,motif.max.score,alifold_cov_score,mfe.score,gc.score,motif.sum,group,ID,probability,p.value,read.max.score,read.counts,known,d.val,cov.val,ali.cov.val,z.val,motif.val,read.val,sig.features
0.360705,10,-0.5,0,0.25,-17.82,44.8598130841121,0,Predicted,GCA_000015425.1_82,0.41,1,17135,4,FALSE,1,0,0,0,0,1,2
0.064606,10,-0.3,0,0,-31.8,42.7586206896552,0,Predicted,GCA_000213655.1_361,0.41,1,38,2,FALSE,1,0,0,0,0,0,1
0,10,-4.9,11.4,0.04,-32.24,73.6842105263158,174.7,Predicted,GCA_000661955.1_227,0.41,1,116,1,FALSE,0,0,0,1,1,1,3
0.021587,10,-2.1,14.9,3,-57.58,41.6393442622951,60.1,Predicted,GCA_001886455.1_21,0.41,1,2172,4,FALSE,0,0,0,0,1,1,2
0,0.00726188,-0.9,23.1,0.01,-9.93,68,512.3,Predicted,GCA_002208745.1_104,0.41,1,2297,2,FALSE,0,1,0,0,1,1,3
0.00132,10,-0.4,22.3,1,-55.8,55.5555555555556,74.5,Predicted,GCA_002850215.1_54,0.41,1,155,2,FALSE,0,0,0,0,1,1,2
0.062223,10,-2,0,-0.23,-11.33,41.3793103448276,0,Predicted,GCA_000007405.1_197,0.4,1,17966,18,FALSE,1,0,0,0,0,1,2
0.048712,10,0.4,10.6,-0.41,-6.68,62.9032258064516,27.2,Predicted,GCA_000007405.1_314,0.4,1,2869,13,FALSE,0,0,0,0,1,1,2
0.360705,10,1.2,0,0.67,-3.67,33.6633663366337,0,Predicted,GCA_000015425.1_278,0.4,1,5153,4,FALSE,1,0,0,0,0,1,2
0.331551,10,-0.3,0,-1.97,-4.89,46.9026548672566,0,Predicted,GCA_000310085.1_77,0.4,1,627,2,FALSE,1,0,1,0,0,1,3
0,10,-0.8,22.7,0,-46.9,63.7254901960784,83,Predicted,GCA_002355295.1_623,0.4,1,222,2,FALSE,0,0,0,0,1,1,2
0.010665,10,0.3,29.1,0.06,-26.23,41.7582417582418,57,Predicted,GCA_002813995.1_166,0.4,1,65,3,FALSE,0,0,0,0,1,0,1
0.224344,10,-0.4,0,0.81,-39.22,68,0,Predicted,GCA_002850215.1_176,0.4,1,65,3,FALSE,1,0,0,0,0,0,1
0.024836,10,-4.4,20.1,2.34,-62,32.9230769230769,93.1,Predicted,GCA_900088705.1_24,0.4,1,681,4,FALSE,0,0,0,1,1,1,3
0.293411,10,1,0,0.48,-31.42,61.1570247933884,0,Predicted,GCA_900243355.1_270,0.4,1,8005,1,TRUE,1,0,0,0,0,1,2
0.203016,10,0.9,0,7,-60.9,50.8250825082508,0,Predicted,GCA_000006765.1_405,0.39,1,213,1,FALSE,1,0,0,0,0,1,2
0.038763,10,-0.7,0,-0.28,-14.7,54.4117647058823,0,Predicted,GCA_000007565.2_388,0.39,1,98,3,FALSE,0,0,0,0,0,0,0
0.187295,10,0.4,0,0.1,-10.37,49.4117647058824,0,Predicted,GCA_000835925.1_195,0.39,1,20,1,FALSE,1,0,0,0,0,0,1
0.295705,10,-1.2,0,-0.68,-2.76,44.1176470588235,0,Predicted,GCA_000987925.1_172,0.39,1,507,4,FALSE,1,0,1,0,0,1,3
0.044524,10,0.4,10.2,-1,-6.67,40.9090909090909,10.2,Predicted,GCA_000987925.1_545,0.39,1,349,4,FALSE,0,0,1,0,1,1,3
0.038768,0.00310118,1.3,0,0.17,-1.01,31.3253012048193,0,Predicted,GCA_002504125.1_221,0.39,1,19969,16,FALSE,0,1,0,0,0,1,2
0.048712,10,1.5,0,0,0,36,0,Predicted,GCA_000007405.1_158,0.38,1,2713,12,FALSE,0,0,0,0,0,1,1
0.038763,10,-0.5,0,-0.49,-9.13,48.5294117647059,0,Predicted,GCA_000007565.2_48,0.38,1,260,3,FALSE,0,0,0,0,0,1,1
0.048712,10,1.2,0,0,0,32.9113924050633,0,Predicted,GCA_000210855.2_189,0.38,1,5554,19,FALSE,0,0,0,0,0,1,1
0.064606,10,0.9,0,0,-17.9,51.5151515151515,0,Predicted,GCA_000213655.1_359,0.38,1,184,2,FALSE,1,0,0,0,0,1,2
0.293411,10,-0.6,0,0,-13.8,43.9393939393939,0,Predicted,GCA_000220485.1_230,0.38,1,52,2,FALSE,1,0,0,0,0,0,1
0.048026,10,-2.3,12.4,1.96,-17.22,48.5294117647059,23.6,Predicted,GCA_000220485.1_453,0.38,1,48,1,FALSE,0,0,0,0,1,0,1
0.295705,10,-0.4,0,0.31,-6.82,52.6881720430108,0,Predicted,GCA_000747565.1_110,0.38,1,913,4,FALSE,1,0,0,0,0,1,2
0.30419,10,-0.6,0,0.17,-6.62,46.1538461538462,0,Predicted,GCA_000835925.1_301,0.38,1,17,1,FALSE,1,0,0,0,0,0,1
0.00132,10,-0.3,15.6,2.56,-46.55,63.1578947368421,72.2,Predicted,GCA_001042875.1_193,0.38,1,166,3,FALSE,0,0,0,0,1,1,2
0.04028,10,0.5,0,0.06,-0.91,40.2439024390244,0,Predicted,GCA_000007405.1_160,0.37,1,686,15,FALSE,0,0,0,0,0,1,1
0.038763,0.00377495,0.9,9.8,-0.4,-13.8,59.5588235294118,9.8,Predicted,GCA_000007565.2_387,0.37,1,1938,3,FALSE,0,1,0,0,1,1,3
0.051399,10,0.9,0,-0.05,-0.27,45.5696202531646,0,Predicted,GCA_000017765.1_306,0.37,1,10123,19,FALSE,1,0,0,0,0,1,2
0.055309,10,1.1,0,0.36,-0.56,28.5714285714286,0,Predicted,GCA_000196475.1_424,0.37,1,115,1,FALSE,1,0,0,0,0,1,2
0.047216,10,-0.6,10.5,0.61,-12.33,42.3357664233577,10.5,Predicted,GCA_002220715.1_47,0.37,1,252,4,FALSE,0,0,0,0,1,1,2
0.047216,10,-0.1,10.1,0.7,-13.37,41.40625,20.2,Predicted,GCA_002220715.1_79,0.37,1,60,4,FALSE,0,0,0,0,1,0,1
0.036828,10,-7.3,0,0.21,-23.62,41.4473684210526,0,Predicted,GCA_002813995.1_186,0.37,1,84,5,FALSE,0,0,0,1,0,0,1
0.032719,10,-2.1,14.1,2,-19.1,42.4528301886792,14.1,Predicted,GCA_000007405.1_288,0.36,1,59,2,FALSE,0,0,0,0,1,0,1
0.048712,10,-2.8,8.8,-0.43,-4.58,36.1842105263158,15.9,Predicted,GCA_000007405.1_7,0.36,1,795,18,FALSE,0,0,0,0,1,1,2
0.259523,10,-0.5,0,-1,-12.29,50.6329113924051,0,Predicted,GCA_900243355.1_57,0.36,1,715,3,TRUE,1,0,1,0,0,1,3
0.062972,10,-0.1,0,-0.5,-3.66,43.421052631579,0,Predicted,GCA_000007405.1_489,0.35,1,16177,22,FALSE,1,0,0,0,0,1,2
0.038763,10,0.1,0,0.92,-13.18,53.0434782608696,0,Predicted,GCA_000007565.2_51,0.35,1,713,3,FALSE,0,0,0,0,0,1,1
0.038768,10,0,0,0.01,-9.54,47.3684210526316,0,Predicted,GCA_000017745.1_200,0.35,1,25303,10,FALSE,0,0,0,0,0,1,1
0.055009,1.79468e-06,-1.5,0,-1.01,-5.85,43.5294117647059,0,Predicted,GCA_000210855.2_313,0.35,1,28721,19,FALSE,1,1,1,0,0,1,4
0.048009,10,-0.1,8.6,-0.67,-5.65,54.0983606557377,16,Predicted,GCA_000210855.2_461,0.35,1,25,1,FALSE,0,0,1,0,1,0,2
0.039417,10,1.4,0,0.96,-3.01,50.6329113924051,0,Predicted,GCA_000220485.1_183,0.35,1,56,3,FALSE,0,0,0,0,0,0,0
0.041558,10,-1.9,0,3.75,-41.5,44.8863636363636,0,Predicted,GCA_000222975.1_229,0.35,1,43,1,FALSE,0,0,0,0,0,0,0
0.045875,10,-0.1,14.6,-0.29,-3.41,47.945205479452,14.6,Predicted,GCA_001750725.1_166,0.35,1,24440,13,FALSE,0,0,0,0,1,1,2
0.0382,10,-3.9,8.3,0.45,-48.22,51.875,8.3,Predicted,GCA_002848605.1_342,0.35,1,694,8,FALSE,0,0,0,1,1,1,3
0.063171,0.0499427,-0.1,0,-0.09,-3.44,36,0,Predicted,GCA_005931095.1_749,0.35,1,22,1,FALSE,1,1,0,0,0,0,2
0.047216,0.0199565,-0.6,14.3,0.11,-8.13,38.0952380952381,14.3,Predicted,GCA_000438825.1_175,0.34,1,873,4,FALSE,0,1,0,0,1,1,3
0.109159,10,-0.2,0,0.75,-11.5,66.6666666666667,0,Predicted,GCA_002355295.1_57,0.34,1,1413,2,FALSE,1,0,0,0,0,1,2
0.024836,10,1.2,13.8,2,-5.33,24.8520710059172,47.2,Predicted,GCA_900088705.1_210,0.34,1,480,4,FALSE,0,0,0,0,1,1,2
0.360705,10,-0.4,0,-1.16,-12.27,38.1944444444444,0,Predicted,GCA_000046845.1_123,0.33,1,206,5,FALSE,1,0,1,0,0,1,3
0.055309,10,-4.2,0,2.5,-36.75,35.4430379746835,0,Predicted,GCA_000196475.1_665,0.33,1,40,1,FALSE,1,0,0,1,0,0,2
0.360705,10,0.6,0,-0.11,-5.45,44.4444444444444,0,Predicted,GCA_000196795.1_175,0.33,1,2491,5,FALSE,1,0,0,0,0,1,2
0.036828,10,-0.6,0,-0.22,-27.17,53.3980582524272,0,Predicted,GCA_000210855.2_358,0.33,1,143,4,FALSE,0,0,0,0,0,1,1
0.044524,10,-2.4,0,0.44,-18.53,47.4358974358974,0,Predicted,GCA_000987925.1_8,0.33,1,103,1,FALSE,0,0,0,0,0,1,1
0,10,-3.3,15.1,0,-77.6,63.5761589403974,64.2,Predicted,GCA_002355295.1_359,0.33,1,585,2,FALSE,0,0,0,0,1,1,2
0.036823,10,0.3,0,1.11,-19.19,43.2432432432432,0,Predicted,GCA_002504125.1_211,0.33,1,397,6,FALSE,0,0,0,0,0,1,1
0.044393,10,-2.2,0,-0.26,-16,58.8235294117647,0,Predicted,GCA_900243355.1_285,0.33,1,6164,4,FALSE,0,0,0,0,0,1,1
0.179254,10,0.8,0,0,-9,50,0,Predicted,GCA_000007405.1_381,0.32,1,39,3,FALSE,1,0,0,0,0,0,1
0.014004,10,0,13.6,-0.06,-9.23,33.6842105263158,47.8,Predicted,GCA_000017765.1_329,0.32,1,857,7,FALSE,0,0,0,0,1,1,2
0.113226,10,-0.7,0,6,-40.55,35.408560311284,0,Predicted,GCA_000747565.1_16,0.32,1,156,2,FALSE,1,0,0,0,0,1,2
0.295705,10,-0.1,0,0.25,-1.41,31.4814814814815,0,Predicted,GCA_000747565.1_301,0.32,1,230,4,FALSE,1,0,0,0,0,1,2
0.056613,10,1.9,8.3,-1.2,-7.6,54.4354838709677,15.7,Predicted,GCA_002220715.1_298,0.32,1,863,4,FALSE,1,0,1,0,1,1,4
0,10,-2.5,22.3,0,-63.8,63.3540372670807,63.6,Predicted,GCA_002355295.1_659,0.32,1,832,2,FALSE,0,0,0,0,1,1,2
0.046509,10,-2.1,11.1,0,-2.01,47.3118279569892,25.3,Predicted,GCA_000006945.2_277,0.31,1,8407,10,FALSE,0,0,0,0,1,1,2
0.038763,10,1.4,8,-0.11,-7.73,59.5588235294118,8,Predicted,GCA_000007565.2_453,0.31,1,1424,3,FALSE,0,0,0,0,1,1,2
0.014004,10,-1.1,12.3,-0.51,-4.17,37.0967741935484,12.3,Predicted,GCA_000017745.1_70,0.31,1,5800,9,FALSE,0,0,1,0,1,1,3
0.040138,10,-2.4,10.2,-0.38,-35.25,50.4424778761062,10.2,Predicted,GCA_000017765.1_195,0.31,1,140,4,FALSE,0,0,0,0,1,1,2
0.045806,10,-1.5,9.1,1.5,-32.55,46.1538461538462,9.1,Predicted,GCA_000222975.1_453,0.31,1,53,1,FALSE,0,0,0,0,1,0,1
0,10,-10.8,11.5,0,-95.5,56.551724137931,54.2,Predicted,GCA_000661955.1_166,0.31,1,215,1,FALSE,0,0,0,1,1,1,3
0.024836,10,-0.3,18.3,0.45,-16.2,25.2136752136752,50.9,Predicted,GCA_900088705.1_16,0.31,1,1799,4,FALSE,0,0,0,0,1,1,2
0.057982,10,0.4,0,0,0,29.5774647887324,0,Predicted,GCA_000007405.1_493,0.3,1,4895,22,FALSE,1,0,0,0,0,1,2
0.360705,10,0.8,0,-0.12,-6.08,39.0625,0,Predicted,GCA_000015425.1_214,0.3,1,6936,4,FALSE,1,0,0,0,0,1,2
0.055009,10,1,0,0.05,-1.05,37.2093023255814,0,Predicted,GCA_000210855.2_111,0.3,1,285,16,FALSE,1,0,0,0,0,1,2
0.010665,10,0.1,14.4,-0.22,-7.47,18.5185185185185,24.7,Predicted,GCA_000210855.2_236,0.3,1,94,6,FALSE,0,0,0,0,1,0,1
0.040138,10,-0.1,0,0,-27.9,55.7522123893805,0,Predicted,GCA_000220485.1_239,0.3,1,67,4,FALSE,0,0,0,0,0,0,0
0.058407,10,-2.1,9.7,0.31,-37,60.5504587155963,17.1,Predicted,GCA_000964565.1_270,0.3,1,149,1,FALSE,1,0,0,0,1,1,3
0.024836,10,-0.9,15.8,1.67,-22.13,25.6830601092896,52.7,Predicted,GCA_900088705.1_144,0.3,1,351,4,FALSE,0,0,0,0,1,1,2
0.360705,10,0.4,0,0.76,-5.94,32.5,0,Predicted,GCA_000015425.1_119,0.29,1,3591,4,FALSE,1,0,0,0,0,1,2
0.024836,10,-1.5,12.4,0,-14.4,34.1463414634146,12.4,Predicted,GCA_000015425.1_241,0.29,1,2682,3,FALSE,0,0,0,0,1,1,2
0.013345,10,-5.2,15.3,0,-17.57,45.1612903225806,37.3,Predicted,GCA_000017765.1_203,0.29,1,579,7,FALSE,0,0,0,1,1,1,3
0.054351,10,-2,7.5,0.9,-25.07,44.7368421052632,7.5,Predicted,GCA_000091565.1_394,0.29,1,563,1,FALSE,1,0,0,0,1,1,3
0.050073,10,-2.6,10.4,0,-16.3,34.6938775510204,10.4,Predicted,GCA_000196795.1_14,0.29,1,24034,5,FALSE,1,0,0,0,1,1,3
0.022892,10,-3.9,13.9,1.84,-43.6,42.3280423280423,50.2,Predicted,GCA_000213655.1_2,0.29,1,18181,5,FALSE,0,0,0,1,1,1,3
0.006631,10,-5.4,25.4,-0.16,-64.96,58.3333333333333,81.8,Predicted,GCA_000220485.1_421,0.29,1,74,5,FALSE,0,0,0,1,1,0,2
0.047216,10,0.7,0,0,0,26.4367816091954,0,Predicted,GCA_000747565.1_215,0.29,1,255,4,FALSE,0,0,0,0,0,1,1
0.043905,0.0447113,-3.1,0,-1.23,-9.46,36.5853658536585,0,Predicted,GCA_000835925.1_85,0.29,1,211,9,TRUE,0,1,1,0,0,1,3
0.049401,10,-0.4,10.8,1.44,-27.84,58.3333333333333,21.4,Predicted,GCA_001042875.1_315,0.29,1,10891,3,FALSE,0,0,0,0,1,1,2
0.024836,10,-1.1,16.3,-0.11,-8.4,31.8181818181818,39.1,Predicted,GCA_900088705.1_313,0.29,1,242,3,FALSE,0,0,0,0,1,1,2
0.035183,10,-3.8,14.9,4.57,-56.7,31.4666666666667,43.8,Predicted,GCA_900088705.1_392,0.29,1,116,1,FALSE,0,0,0,1,1,1,3
0,10,-4,21.9,0,-46.6,51.5625,60.3,Predicted,GCA_000196475.1_346,0.28,1,172,1,FALSE,0,0,0,1,1,1,3
0.055009,10,0.5,0,0,0,26.4462809917355,0,Predicted,GCA_000220485.1_104,0.28,1,80394,19,FALSE,1,0,0,0,0,1,2
0.056505,10,1.2,0,0.49,-3.58,43.7837837837838,0,Predicted,GCA_000222975.1_572,0.28,1,448,4,FALSE,1,0,0,0,0,1,2
0.047216,10,-1.2,0,-0.36,-15.57,41.958041958042,0,Predicted,GCA_002220715.1_297,0.28,1,1526,4,FALSE,0,0,0,0,0,1,1
0.038768,10,0.1,12.5,-0.04,-17.36,37.1794871794872,12.5,Predicted,GCA_000007405.1_300,0.27,1,769,9,FALSE,0,0,0,0,1,1,2
0.048712,10,1,8.5,0,-1.36,36.986301369863,8.5,Predicted,GCA_000017745.1_106,0.27,1,467,18,FALSE,0,0,0,0,1,1,2
0.330755,10,-0.8,0,-1,-10.18,26.530612244898,0,Predicted,GCA_000092265.1_103,0.27,1,120,1,FALSE,1,0,1,0,0,1,3
0.354845,10,-0.4,0,1.25,-5.68,26.2295081967213,0,Predicted,GCA_000196795.1_10,0.27,1,9359,4,FALSE,1,0,0,0,0,1,2
0.048712,10,-2.5,10.9,-0.24,-14.2,46.6257668711656,20,Predicted,GCA_000220485.1_347,0.27,1,830,12,FALSE,0,0,0,0,1,1,2
0.03391,10,-3.9,0,0.84,-11.22,31.6455696202532,0,Predicted,GCA_000438825.1_15,0.27,1,7462,3,FALSE,0,0,0,1,0,1,2
0.044524,10,0.4,9.5,0.52,-3.76,30.1675977653631,28.5,Predicted,GCA_000747565.1_191,0.27,1,92,4,FALSE,0,0,0,0,1,0,1
0.294902,10,0.7,0,1.25,-5.3,27.0588235294118,0,Predicted,GCA_000964565.1_274,0.27,1,691,1,FALSE,1,0,0,0,0,1,2
0.010665,10,-4,0,-0.11,-22.91,53.6231884057971,0,Predicted,GCA_002504125.1_88,0.27,1,59,6,FALSE,0,0,0,1,0,0,1
0.045875,10,0.5,0,0,0,31.8385650224215,0,Predicted,GCA_000007405.1_199,0.26,1,17870,17,FALSE,0,0,0,0,0,1,1
0.048712,0.00660333,-0.2,0,0.18,-5.94,46.3414634146341,0,Predicted,GCA_000007405.1_248,0.26,1,11394,15,FALSE,0,1,0,0,0,1,2
0.046576,10,0.5,11,-0.12,-3.91,38.1679389312977,20.2,Predicted,GCA_000210855.2_121,0.26,1,634,16,FALSE,0,0,0,0,1,1,2
0.040314,10,-0.3,0,0,-0.5,33.9622641509434,0,Predicted,GCA_000210855.2_193,0.26,1,185,9,FALSE,0,0,0,0,0,1,1
0.048712,10,-0.6,0,-0.33,-5.06,43.75,0,Predicted,GCA_000210855.2_400,0.26,1,3044,17,FALSE,0,0,0,0,0,1,1
0.03391,0.0104251,0.7,11.8,-0.4,-4.14,27.6923076923077,43.7,Predicted,GCA_000747565.1_170,0.26,1,1622,4,FALSE,0,1,0,0,1,1,3
0.010625,10,-5.2,11.8,1,-19,20.8333333333333,22,Predicted,GCA_000987925.1_134,0.26,1,596,1,FALSE,0,0,0,1,1,1,3
0.044524,10,-2.2,0,0.6,-11.93,27.6315789473684,0,Predicted,GCA_000987925.1_286,0.26,1,240,4,FALSE,0,0,0,0,0,1,1
0.053142,10,-2,13,4,-44.4,36.6071428571429,13,Predicted,GCA_000987925.1_447,0.26,1,304,1,FALSE,1,0,0,0,1,1,3
0.037994,10,-0.2,0,2.56,-22.23,49.1935483870968,0,Predicted,GCA_002208745.1_179,0.26,1,86,2,FALSE,0,0,0,0,0,0,0
0.024154,10,-6.4,30.4,0.75,-64.15,26.1324041811847,74.8,Predicted,GCA_900088705.1_198,0.26,1,173,3,FALSE,0,0,0,1,1,1,3
0.024836,10,-5,26.1,-0.66,-26.67,40,85.7,Predicted,GCA_900088705.1_345,0.26,1,64,4,FALSE,0,0,1,1,1,0,3
0.010665,10,-0.2,14.2,0.5,-17.2,20.3463203463203,26.4,Predicted,GCA_900184385.1_242,0.26,1,696,6,FALSE,0,0,0,0,1,1,2
0.010665,10,-0.6,10,0.38,-21.76,55.2631578947368,10,Predicted,GCA_000210855.2_152,0.25,1,93,6,FALSE,0,0,0,0,1,0,1
0.052857,10,0.6,0,2.56,-16.85,43.5114503816794,0,Predicted,GCA_000497505.1_417,0.25,1,164,1,FALSE,1,0,0,0,0,1,2
0.038933,10,-0.6,0,-0.39,-10.78,56.140350877193,0,Predicted,GCA_000835925.1_197,0.25,1,2502,6,TRUE,0,0,0,0,0,1,1
0.036671,10,-0.4,14,0.58,-4.57,40.4907975460123,27.6,Predicted,GCA_001750725.1_262,0.25,1,165,2,FALSE,0,0,0,0,1,1,2
0.029065,10,-2.9,15.1,1.55,-15.7,35.2941176470588,49.6,Predicted,GCA_900324475.1_9,0.25,1,49,1,FALSE,0,0,0,0,1,0,1
0.048712,10,-2.3,0,-0.16,-10.95,48.4848484848485,0,Predicted,GCA_000007405.1_113,0.24,1,5621,16,FALSE,0,0,0,0,0,1,1
0.048712,10,1,0,0.04,-6.75,39.7590361445783,0,Predicted,GCA_000007405.1_369,0.24,1,56958,19,FALSE,0,0,0,0,0,1,1
0.048712,10,-0.4,0,0,-6.65,45.7627118644068,0,Predicted,GCA_000007405.1_661,0.24,1,4650,16,FALSE,0,0,0,0,0,1,1
0.055009,10,1,0,0.05,-1.22,35.2272727272727,0,Predicted,GCA_000007405.1_690,0.24,1,11375,18,FALSE,1,0,0,0,0,1,2
0.050073,10,-0.1,0,-0.16,-9.26,43.4782608695652,0,Predicted,GCA_000015425.1_69,0.24,1,5468,4,FALSE,1,0,0,0,0,1,2
0.048712,10,0.7,0,-0.04,-2.34,42.5,0,Predicted,GCA_000017765.1_92,0.24,1,3081,14,FALSE,0,0,0,0,0,1,1
0.048712,10,-2.9,0,0,-8.77,38.6792452830189,0,Predicted,GCA_000220485.1_121,0.24,1,9412,12,FALSE,0,0,0,0,0,1,1
0.008637,10,-2.6,17.2,0.45,-22.43,34.7457627118644,62.4,Predicted,GCA_000747565.1_292,0.24,1,61,3,FALSE,0,0,0,0,1,0,1
0.010625,10,-0.6,23.9,1.5,-27.1,33.1168831168831,86.9,Predicted,GCA_000987925.1_43,0.24,1,544,1,FALSE,0,0,0,0,1,1,2
0.054174,10,-0.8,11.1,0.2,-9.91,45.4545454545455,11.1,Predicted,GCA_000987925.1_57,0.24,1,210,4,FALSE,1,0,0,0,1,1,3
0.010665,10,0.4,12.3,0,-13,29,24.6,Predicted,GCA_002504125.1_43,0.24,1,111,6,FALSE,0,0,0,0,1,1,2
0,10,-3.3,19,5.75,-36.45,32.8205128205128,68.2,Predicted,GCA_900088705.1_286,0.24,1,2314,2,FALSE,0,0,0,0,1,1,2
0,10,-8.5,24.2,5.32,-55.72,57.4358974358974,163.5,Predicted,GCA_900475405.1_89,0.24,1,22,1,FALSE,0,0,0,1,1,0,2
0,10,-1.7,27.3,0,-92.5,42.7374301675978,70.7,Predicted,GCA_000017745.1_109,0.23,1,804,2,FALSE,0,0,0,0,1,1,2
0.016071,10,-2.1,11.8,4,-33.6,29.6296296296296,23.6,Predicted,GCA_000213655.1_321,0.23,1,43,2,FALSE,0,0,0,0,1,0,1
0.046576,10,0.6,0,0,-11.18,64.7058823529412,0,Predicted,GCA_000220485.1_383,0.23,1,25799,17,FALSE,0,0,0,0,0,1,1
0.038768,10,0.6,0,-0.9,-4.91,52.0833333333333,0,Predicted,GCA_000283715.1_244,0.23,1,425,4,FALSE,0,0,1,0,0,1,2
0.047216,10,-0.4,0,-0.62,-13.14,51.4705882352941,0,Predicted,GCA_000438825.1_236,0.23,1,1592,3,FALSE,0,0,1,0,0,1,2
0.044524,10,0.3,9.5,0.05,-13.37,43.4065934065934,9.5,Predicted,GCA_000747565.1_109,0.23,1,410,4,FALSE,0,0,0,0,1,1,2
0.010665,10,0,12.5,0.25,-18.11,32.5581395348837,34.4,Predicted,GCA_002504125.1_239,0.23,1,437,6,FALSE,0,0,0,0,1,1,2
0.024836,10,-1.1,16.9,-1.53,-19.37,27.1844660194175,32.1,Predicted,GCA_900088705.1_95,0.23,1,738,4,FALSE,0,0,1,0,1,1,3
0.055009,10,-2.3,0,0.13,-9.82,52.3809523809524,0,Predicted,GCA_000210855.2_80,0.22,1,23156,19,FALSE,1,0,0,0,0,1,2
0.008637,10,-1.2,21.9,0,-76.7,49.8054474708171,47.4,Predicted,GCA_000747565.1_233,0.22,1,54,3,FALSE,0,0,0,0,1,0,1
0.050111,10,0.7,0,1.75,-22.2,45,0,Predicted,GCA_000964565.1_479,0.22,1,76,1,FALSE,1,0,0,0,0,0,1
0.010665,10,-1.1,11.1,0.03,-13.63,23.1578947368421,21.5,Predicted,GCA_002504125.1_124,0.22,1,193,6,FALSE,0,0,0,0,1,1,2
0.04249,10,0.5,0,0.06,-10.3,48.6842105263158,0,Predicted,GCA_002813995.1_378,0.22,1,60,3,FALSE,0,0,0,0,0,0,0
0.014004,10,-0.6,16.4,0.02,-51.56,43.801652892562,37.1,Predicted,GCA_000007405.1_297,0.21,1,2731,8,FALSE,0,0,0,0,1,1,2
0.010665,10,-1.3,12.5,0,-42.24,35.7798165137615,12.5,Predicted,GCA_000210855.2_196,0.21,1,2218,6,FALSE,0,0,0,0,1,1,2
0.022892,10,0.2,19,-1.64,-20.3,40.3846153846154,19,Predicted,GCA_000213655.1_34,0.21,1,164,5,FALSE,0,0,1,0,1,1,3
0.044524,10,-1.9,7.2,-0.27,-4.83,31.6176470588235,7.2,Predicted,GCA_000964565.1_142,0.21,1,244,3,FALSE,0,0,0,0,1,1,2
0.047216,10,-0.2,0,0.58,-8.48,48.4375,0,Predicted,GCA_000964565.1_279,0.21,1,1165,4,FALSE,0,0,0,0,0,1,1
0,10,-4,13.1,0,-118.6,68.6046511627907,36.1,Predicted,GCA_002355295.1_393,0.21,1,1706,2,FALSE,0,0,0,1,1,1,3
0.024154,10,-5.4,23.3,3,-53.4,30.188679245283,45.1,Predicted,GCA_900088705.1_194,0.21,1,923,3,FALSE,0,0,0,1,1,1,3
0.046576,10,0.5,10.3,0,-3.23,24.468085106383,10.3,Predicted,GCA_000007405.1_150,0.2,1,6741,16,FALSE,0,0,0,0,1,1,2
0.045249,10,-0.5,0,-0.53,-24.91,55.7377049180328,0,Predicted,GCA_000007405.1_322,0.2,1,17196,3,FALSE,0,0,1,0,0,1,2
0.038007,10,-0.7,0,0,-7.7,25,0,Predicted,GCA_000007405.1_621,0.2,1,299,4,FALSE,0,0,0,0,0,1,1
0.050073,10,-2.1,0,0.2,-9.24,25.3164556962025,0,Predicted,GCA_000015425.1_228,0.2,1,15375,4,FALSE,1,0,0,0,0,1,2
0.039368,10,-0.2,0,0,-33.25,45.5882352941176,0,Predicted,GCA_000220485.1_25,0.2,1,88,2,FALSE,0,0,0,0,0,0,0
0.047216,10,-2,0,0.55,-15.75,50,0,Predicted,GCA_000438825.1_260,0.2,1,16530,4,FALSE,0,0,0,0,0,1,1
0.055009,10,0.7,0,-0.04,-2.7,50.7692307692308,0,Predicted,GCA_000007405.1_28,0.19,1,8771,19,FALSE,1,0,0,0,0,1,2
0.014004,10,0.4,20.1,-0.26,-26.42,31.7972350230415,31.1,Predicted,GCA_000017765.1_441,0.19,1,120,5,FALSE,0,0,0,0,1,1,2
0.055009,10,-0.2,0,0.08,-4.02,45.4545454545455,0,Predicted,GCA_000283715.1_356,0.19,1,6867,19,FALSE,1,0,0,0,0,1,2
0.056613,10,0.5,0,0,-2.79,54.2372881355932,0,Predicted,GCA_000747565.1_286,0.19,1,357,4,FALSE,1,0,0,0,0,1,2
0.051519,10,-1.5,0,0.25,-7.19,36.1702127659575,0,Predicted,GCA_000964565.1_72,0.19,1,95,3,FALSE,1,0,0,0,0,0,1
0.055827,0.0234098,0.5,0,0.02,-1.65,35.3333333333333,0,Predicted,GCA_000987925.1_271,0.19,1,338,2,FALSE,1,1,0,0,0,1,3
0,10,-0.8,17,0,-54.1,34.7328244274809,17,Predicted,GCA_000987925.1_299,0.19,1,213,1,FALSE,0,0,0,0,1,1,2
0.00132,10,-2.2,13.2,0,-29.4,69.2307692307692,54.2,Predicted,GCA_001042875.1_230,0.19,1,175,3,FALSE,0,0,0,0,1,1,2
0.050966,10,0,0,1.08,-15.24,56.25,0,Predicted,GCA_000006765.1_842,0.18,1,1487,2,FALSE,1,0,0,0,0,1,2
0.014004,10,0,12.6,-0.49,-22.15,34.8148148148148,12.6,Predicted,GCA_000007405.1_671,0.18,1,394,10,FALSE,0,0,0,0,1,1,2
0.024836,10,-4.2,20.6,-1.32,-78.17,47.5609756097561,32.4,Predicted,GCA_000015425.1_51,0.18,1,4644,3,FALSE,0,0,1,1,1,1,4
